sample_id,pb207_u235_ratio,pb207_u235_ratio_2sigma_abs,pb206_u238_ratio,pb206_u238_ratio_2sigma_abs,error_correlation_rho,age_207pb_206pb_ma
4C,7.429664313,0.206156236,0.36339635,0.01512513,0.85,2164.549881
4C,8.362677357,0.091088619,0.397001614,0.006486379,0.85,2271.139049
4C,18.08415614,0.523927492,0.547327087,0.023785437,0.85,2994.220916
4C,8.216347598,0.151385976,0.389625558,0.01076826,0.85,2255.144256
4C,11.5434661,0.277973306,0.463644566,0.016747242,0.85,2568.106718
4C,10.15542689,0.264630144,0.4156107,0.016244977,0.85,2449.028883
4C,13.29974203,0.212665654,0.486390646,0.011666232,0.85,2701.164134
4C,11.35175091,0.320155822,0.454183664,0.019214156,0.85,2552.467713
4C,13.16739365,0.230663121,0.477777962,0.012554393,0.85,2691.722702
4C,12.53340113,0.299928629,0.445330542,0.015985371,0.85,2645.236115
4C,6.939762254,0.172685538,0.360974379,0.013473456,0.85,2103.755224
4C,8.860157983,0.196865696,0.392272689,0.013073983,0.85,2323.706342
4C,11.16939674,0.268782418,0.41824885,0.015097226,0.85,2537.365422
4C,9.357863865,0.137728295,0.415735,0.009178132,0.85,2373.707697
4C,9.496452816,0.187135978,0.423228591,0.012510139,0.85,2387.203506
4C,8.664767439,0.10001188,0.390388776,0.006759013,0.85,2303.383307
4C,13.99349824,0.205752698,0.490260224,0.010812775,0.85,2749.268068
4C,13.08763488,0.136581652,0.478547951,0.00749114,0.85,2685.990205
4C,8.170404728,0.105100864,0.362166752,0.006988155,0.85,2250.069982
4C,13.98770621,0.320788933,0.49797718,0.01713064,0.85,2748.875747
4C,10.81190891,0.308663472,0.430455069,0.018433251,0.85,2507.090676
4C,12.40177365,0.200827446,0.475585753,0.011552058,0.85,2635.312037
4C,13.74535138,0.168092067,0.499308771,0.009159079,0.85,2732.322559
4C,7.092176942,0.111042194,0.366322907,0.008603275,0.85,2123.062177
4C,10.11443617,0.186308046,0.421795549,0.011654219,0.85,2445.290978
4C,12.68449171,0.135956918,0.46607471,0.007493333,0.85,2656.509316
4C,7.397116389,0.206422297,0.355315021,0.014873014,0.85,2160.62178
4C,7.297425378,0.098441092,0.368351507,0.007453504,0.85,2148.49497
4C,10.91942692,0.263159996,0.443320684,0.016026153,0.85,2516.291398
4C,13.01737659,0.196613929,0.482200573,0.010924707,0.85,2680.913586
4C,12.94079678,0.146697846,0.488002747,0.008298054,0.85,2675.351131
4C,10.55092892,0.116428907,0.422984637,0.007001418,0.85,2484.404589
4C,7.018364394,0.079926047,0.366253955,0.006256422,0.85,2113.757892
4C,5.955979797,0.111820551,0.336482505,0.009475937,0.85,1969.438688
4C,6.357847596,0.161643427,0.347270439,0.013243629,0.85,2026.468441
4C,11.57199164,0.290699686,0.448768672,0.016910258,0.85,2570.413214
4C,9.072261291,0.232741987,0.402337019,0.015482477,0.85,2345.316788
4C,14.76700186,0.3406651,0.506948011,0.01754244,0.85,2800.344485
4C,9.401086421,0.262497499,0.398152831,0.016675858,0.85,2377.935995
4C,10.47362112,0.250448818,0.435589965,0.015623965,0.85,2477.586013
4C,9.724914019,0.246857856,0.414086575,0.015766801,0.85,2409.06681
4C,9.283599048,0.125220109,0.4148435,0.00839331,0.85,2366.40128
4C,11.2617994,0.171503066,0.440297243,0.010057761,0.85,2545.046139
